"Trace ID","Trace name","Start time","Duration"
bbd7fdfbd0f7128c5e6a453cd635af9c,dss-prototype: /tracks,2022-03-15 09:24:30.600,4.90 ms
d7ea41738c7310c1d29026b3071a8a01,dss-prototype: /tracks,2022-03-15 09:24:29.495,4.57 ms
cb15fcbf08f58813accf06ef2a800591,dss-prototype: /tracks,2022-03-15 09:24:28.578,4.57 ms
bf8dd6a37dc36d99ef54442defe39545,dss-prototype: /tracks,2022-03-15 09:24:27.625,4.39 ms
327b571f1f9016efce77e24f3d3681a8,dss-prototype: /tracks,2022-03-15 09:24:26.654,4.49 ms
54eda0119e8a9f60a0d086cff97ec642,dss-prototype: /tracks,2022-03-15 09:24:25.177,4.77 ms
6908801874372733e884cbae2ebc26da,dss-prototype: /tracks,2022-03-15 09:24:21.780,4.87 ms
daeed6104ac410b60abdb41f957a7d78,dss-prototype: /tracks,2022-03-15 09:24:20.504,5.03 ms
c176da443e34bae29a5deabc195c87dc,dss-prototype: /tracks,2022-03-15 09:24:19.469,5.10 ms
0967a74339362035c319de6f991797bd,dss-prototype: /tracks,2022-03-15 09:24:17.480,4.72 ms
29bdcb7e4c1b7379c33ca4c7040e4bce,dss-prototype: /IAD,2022-03-15 09:24:12.774,531 ms
b25ca9665ae6d14f277da32307eafb32,dss-prototype: /IAD,2022-03-15 09:24:10.901,520 ms
d968c7fb2a5d71b9f9dd35b269914c81,dss-prototype: /IAD,2022-03-15 09:24:08.613,428 ms
3ff9b3b56ea0d11bccec6621ea4cc582,dss-prototype: /IAD,2022-03-15 09:24:06.823,362 ms
d519e9e23018e6e714ac989128d05332,dss-prototype: /IAD,2022-03-15 09:24:04.699,412 ms
b13ce3346a462696741d7d615440eea5,dss-prototype: /RIC,2022-03-15 09:24:01.446,367 ms
2ad10e2ef665b0607a68b05adac3659c,dss-prototype: /RIC,2022-03-15 09:23:59.688,364 ms
f271321d75a11f3c0e419b2917bc06eb,dss-prototype: /RIC,2022-03-15 09:23:58.312,523 ms
e05aeb1095fa6601f2438cbba6e6a66a,dss-prototype: /RIC,2022-03-15 09:23:55.218,328 ms
60e2ef6ae2c326bcf49eda6ec6e2f41c,dss-prototype: /RIC,2022-03-15 09:23:51.230,354 ms
04e13d80640174cec8d89c5d7f7cd727,dss-prototype: /static/<path:filename>,2022-03-15 09:23:49.680,950 µs
5cfc24420bc0d5c2aa79080cca8aa005,dss-prototype: /static/<path:filename>,2022-03-15 09:23:49.543,1.09 ms
e761312e741205b6421a4c13a39f1052,dss-prototype: /static/<path:filename>,2022-03-15 09:23:49.532,1.47 ms
b51925b0d6286e0d4ce157aff8548653,dss-prototype: /,2022-03-15 09:23:49.467,969 µs

